day,hours_above_freezing,avg_temp,avg_humidity,avg_snow_depth,avg_wind_speed,rain,snowfall
1990-11-23,19.0,36.409375,93.48958333333334,0.21766666666666667,6.512499999999999,0.38775000000000004,0.0
1990-11-24,18.0,35.854166666666664,91.75,0.12357291666666667,6.529166666666667,0.049,0.0625
1990-11-25,11.75,32.565625000000004,74.19791666666666,0.11225000000000002,10.033333333333333,0.0475,0.10400000000000001
1990-11-26,6.5,28.501041666666666,61.677083333333336,0.11465625000000002,8.936458333333333,0.002,0.04875
1990-11-27,10.25,32.375,72.0625,0.10846875,8.505208333333334,0.02,0.0
1990-11-28,24.0,47.360416666666666,89.88541666666666,0.04622916666666667,8.694791666666667,0.011,0.0
1990-11-29,20.25,41.219791666666666,78.90625,0.0013750000000000001,8.423958333333333,0.1285,0.0
1990-11-30,2.0,26.058333333333334,64.33333333333334,0.013406250000000001,7.29375,0.001,0.18075
1990-12-01,7.0,29.827083333333334,58.385416666666664,0.0165,7.3812500000000005,0.0,0.0
1990-12-02,16.25,33.581250000000004,68.97916666666667,0.01478125,6.589583333333334,0.0,0.0
1990-12-03,1.5,25.826041666666665,56.71875,0.021968750000000002,6.472916666666666,0.0,0.903
1990-12-04,14.5,33.625,89.66666666666666,0.3044375,12.330208333333333,0.67825,4.140750000000001
1990-12-05,1.25,21.711458333333333,76.89583333333334,0.29190625000000003,9.257291666666667,0.002,0.452
1990-12-06,2.0,20.321875,76.80208333333334,0.30943750000000003,7.265625,0.0,0.035
1990-12-07,3.0,25.1875,84.10416666666666,0.30703125,5.083333333333333,0.0,0.10425000000000001
1990-12-08,5.25,25.958333333333332,81.38541666666667,0.29446875,4.8,0.0,0.0
1990-12-09,3.5,25.677083333333332,85.16666666666667,0.27075,5.870833333333334,0.0,0.0
1990-12-10,9.5,29.60729166666667,77.5,0.27625,10.130208333333334,0.011,0.33275
1990-12-11,0.0,14.155208333333334,63.60416666666667,0.29275,9.35625,0.0,0.021
1990-12-12,1.0,18.839583333333334,67.96875,0.28690625000000003,4.613541666666666,0.0,0.0
1990-12-13,11.0,31.4,84.15625,0.26559375,9.626041666666666,0.049,0.06925
1990-12-14,0.0,13.903125,62.1875,0.24565624999999996,9.061458333333333,0.001,0.17300000000000001
1990-12-15,0.25,17.123958333333334,63.052083333333336,0.25625,5.984375,0.0,1.21975
1990-12-16,3.0,27.432291666666664,92.69791666666667,0.4291041666666667,5.166666666666667,0.007,1.74625
1990-12-17,1.0,23.63125,86.9375,0.5085208333333333,5.175,0.0,0.112
1990-12-18,10.0,27.90833333333333,86.84375,0.49007291666666664,8.944791666666667,0.5175,0.0555
1990-12-19,11.5,30.710416666666667,90.16666666666667,0.3856354166666667,7.317708333333334,0.24125,0.06925
1990-12-20,0.0,14.190625,66.35416666666666,0.36924999999999997,5.214583333333334,0.0,0.0
1990-12-21,7.0,26.788541666666667,81.5,0.35996875,9.446875,0.0485,0.0
1990-12-22,22.0,42.079166666666666,99.78125,0.2309375,7.80625,0.22825,0.0
1990-12-23,22.5,44.73854166666666,98.95833333333333,0.06676041666666667,7.678125,0.77125,0.0275
1990-12-24,12.25,28.42604166666667,90.84375,0.10842708333333333,6.975,0.4345,1.90325
1990-12-25,0.0,14.782291666666666,63.85416666666667,0.18634375,7.18125,0.0,0.07675
1990-12-26,0.0,17.848958333333332,51.48958333333333,0.1805,9.572916666666666,0.0,0.14625
1990-12-27,0.0,8.646875,62.84375000000001,0.18634375,4.011458333333334,0.0,0.007
1990-12-28,0.0,15.329166666666667,68.3125,0.21428125,7.290625,0.0,0.63575
1990-12-29,8.25,30.76354166666667,91.76041666666666,0.25186458333333334,9.905208333333334,0.17325,0.13175
1990-12-30,22.75,41.12708333333333,99.90625,0.14273958333333334,7.686458333333333,0.5455,0.0
1990-12-31,5.25,17.588541666666664,75.80208333333334,0.15676041666666668,7.9937499999999995,0.0805,1.2825
1991-01-01,0.0,9.208333333333332,62.05208333333333,0.178875,5.476041666666667,0.0,0.0
1991-01-02,3.0,23.713541666666664,73.05208333333334,0.172,8.055208333333333,0.0,0.028
1991-01-03,0.0,15.90625,70.89583333333334,0.1905625,4.105208333333334,0.0,0.22275
1991-01-04,0.0,12.174999999999999,68.35416666666667,0.1960625,6.926041666666666,0.0,0.049
1991-01-05,0.0,18.688541666666666,68.22916666666666,0.18953124999999998,6.106249999999999,0.0,0.10500000000000001
1991-01-06,0.0,23.307291666666664,78.52083333333333,0.23296875,4.415625,0.0,0.65
1991-01-07,0.0,12.680208333333333,76.19791666666667,0.24806250000000002,5.651041666666667,0.0,0.077
1991-01-08,0.0,-1.2062500000000003,60.73958333333333,0.246,3.9770833333333333,0.0,0.0
1991-01-09,0.0,11.144791666666666,72.8125,0.26485416666666667,8.165625,0.0,1.0475
1991-01-10,0.0,15.547916666666667,79.04166666666667,0.36084375,8.903125,0.0,0.40850000000000003
1991-01-11,0.0,-3.379166666666667,65.1875,0.35341666666666666,4.34375,0.0,0.0555
1991-01-12,0.0,14.230208333333334,77.27083333333333,0.8086145833333334,7.365625,0.002,5.244
1991-01-13,0.0,12.704166666666666,81.90625,0.92778125,5.325,0.0,0.3935
1991-01-14,0.0,7.570833333333334,79.90625,0.8299062500000001,5.639583333333333,0.0,0.1665
1991-01-15,6.25,26.565624999999997,86.69791666666667,0.82196875,5.013541666666667,0.0,0.3415
1991-01-16,10.0,30.854166666666668,91.13541666666667,0.7928333333333333,7.579166666666667,0.253,0.14525
1991-01-17,16.75,32.520833333333336,92.60416666666667,0.7318854166666666,6.675000000000001,0.14275,0.4225
1991-01-18,0.0,23.623958333333334,82.61458333333333,0.7585625,9.389583333333333,0.001,0.9480000000000001
1991-01-19,0.0,11.669791666666667,69.19791666666667,0.80375,7.823958333333334,0.0,0.11775000000000001
1991-01-20,7.25,28.964583333333334,84.35416666666667,0.79653125,8.438541666666667,0.005,0.27025
1991-01-21,0.0,2.8843749999999995,76.4375,0.79584375,6.995833333333334,0.0,0.049
1991-01-22,0.0,-8.796875,70.89583333333333,0.80375,4.60625,0.0,0.0
1991-01-23,0.0,0.05208333333333359,64.625,0.80375,7.960416666666667,0.0,0.056
1991-01-24,0.0,17.985416666666666,70.1875,0.80821875,10.33125,0.0,0.20275
1991-01-25,0.0,-2.309375,68.15625,0.82265625,6.951041666666667,0.0,0.112
1991-01-26,0.0,-1.640625,70.90625,0.8199062500000001,6.902083333333334,0.0,0.0
1991-01-27,0.0,14.21875,74.52083333333334,0.8119999999999999,8.359375,0.0,0.035
1991-01-28,2.75,24.204166666666666,69.13541666666666,0.8394583333333333,8.977083333333333,0.0,0.7175
1991-01-29,0.5,20.179166666666667,74.92708333333334,0.8532500000000001,5.698958333333334,0.0,0.07675
1991-01-30,4.75,25.820833333333333,84.44791666666667,0.89071875,5.186458333333333,0.041499999999999995,1.26225
1991-01-31,0.0,17.035416666666666,80.78125,1.0861770833333333,7.427083333333334,0.0,1.67775
1991-02-01,0.0,3.4656249999999997,66.75,1.1560833333333334,8.448958333333334,0.0,0.17350000000000002
1991-02-02,5.0,10.890625,62.34375,1.1534583333333333,8.279166666666667,0.0,0.0
1991-02-03,9.25,31.8625,76.85416666666667,1.1032395833333333,7.730208333333334,0.0,0.0
1991-02-04,11.25,32.43333333333334,76.16666666666667,0.9954479166666667,5.935416666666667,0.0,0.0
1991-02-05,16.0,35.37916666666666,76.33333333333333,0.8776666666666667,5.372916666666667,0.001,0.0
1991-02-06,18.0,34.860416666666666,92.20833333333333,0.72753125,3.5927083333333334,0.0,0.0
1991-02-07,17.75,31.98229166666667,93.94791666666667,0.6950833333333333,6.029166666666667,0.12,1.214
1991-02-08,14.25,32.26979166666666,87.88541666666666,0.7358541666666667,3.6177083333333333,0.0,0.007
1991-02-09,7.75,28.855208333333334,81.01041666666667,0.68521875,5.548958333333333,0.0,0.0
1991-02-10,1.0,24.69375,76.42708333333333,0.656,5.808333333333334,0.0,0.049
1991-02-11,0.0,12.226041666666667,56.25,0.65771875,6.934374999999999,0.0,0.11900000000000001
1991-02-12,0.0,2.3427083333333334,54.84375,0.66253125,8.363541666666666,0.0,0.0
1991-02-13,0.0,11.996875,65.17708333333333,0.6759375,4.393750000000001,0.0,0.25125000000000003
1991-02-14,4.5,22.194791666666667,80.32291666666666,0.7515416666666667,9.7,0.007,2.43325
1991-02-15,6.75,28.770833333333332,80.08333333333333,0.89375,7.317708333333333,0.01,0.3955
1991-02-16,0.0,1.7833333333333332,66.08333333333333,0.8985625,8.680208333333333,0.0,0.0
1991-02-17,0.0,12.25625,67.57291666666667,0.91746875,9.114583333333332,0.0,0.37475
1991-02-18,2.25,14.179166666666667,68.98958333333333,0.92640625,4.051041666666666,0.0,0.007
1991-02-19,6.25,27.770833333333336,85.66666666666666,0.959625,7.891666666666667,0.016,0.85575
1991-02-20,17.75,36.3375,87.94791666666666,0.8557395833333333,8.720833333333333,0.18275,0.021
1991-02-21,6.5,28.346875,77.125,0.7950625,7.554166666666667,0.0,0.20224999999999999
1991-02-22,10.75,30.82708333333333,84.16666666666667,0.7785624999999999,9.448958333333334,0.12,0.3795
1991-02-23,0.0,7.615625,51.958333333333336,0.7614166666666666,10.091666666666667,0.0,0.0
1991-02-24,0.0,8.922916666666667,53.14583333333333,0.752625,5.546875,0.0,0.40775
1991-02-25,0.0,18.81875,78.01041666666667,0.80296875,3.966666666666667,0.0,0.17475000000000002
1991-02-26,0.0,14.704166666666667,58.35416666666667,0.79334375,2.7750000000000004,0.0,0.0
1991-02-27,0.0,13.953125,63.604166666666664,0.8032708333333334,6.542708333333334,0.0,0.325
1991-02-28,0.0,14.663541666666667,60.55208333333333,0.8248333333333333,6.777083333333334,0.0,0.07
1991-03-01,9.0,31.801041666666666,72.52083333333333,0.8229375,6.152083333333334,0.0,0.34625
1991-03-02,20.75,40.6375,84.58333333333333,0.6948229166666667,9.138541666666667,0.40425,0.0
1991-03-03,19.25,36.327083333333334,97.47916666666666,0.4721458333333334,5.159375,0.0825,0.0
1991-03-04,18.0,33.371875,96.41666666666666,0.41380208333333335,7.075,1.0625,0.0
1991-03-05,7.25,27.408333333333335,83.04166666666667,0.40320833333333334,6.4625,0.03075,0.56125
1991-03-06,9.5,29.888541666666665,66.5625,0.39228125,6.065625000000001,0.0,0.0
1991-03-07,17.25,36.08229166666666,82.21875,0.2995,10.903125,0.4,0.021
1991-03-08,0.0,15.023958333333333,49.135416666666664,0.25425,13.328125,0.0,0.0905
1991-03-09,0.0,14.048958333333333,41.833333333333336,0.25253125,9.954166666666666,0.0,0.0
1991-03-10,0.0,14.671875,53.9375,0.2439375,8.436458333333334,0.0,0.161
1991-03-11,0.0,16.273958333333333,71.96875,0.27788541666666666,9.65,0.0,0.28675
1991-03-12,1.5,21.461458333333333,71.04166666666667,0.2842708333333333,8.805208333333333,0.0,0.0
1991-03-13,5.75,24.62291666666667,65.45833333333333,0.268,5.625,0.0,0.0
1991-03-14,6.75,27.99375,73.80208333333334,0.26525,6.164583333333334,0.003,0.21575000000000003
1991-03-15,7.25,29.2625,66.55208333333334,0.27487500000000004,7.09375,0.0,0.028
1991-03-16,8.0,29.81458333333333,62.89583333333333,0.25459375,5.809374999999999,0.0,0.0
1991-03-17,10.5,31.86145833333333,51.520833333333336,0.22130208333333334,3.5239583333333337,0.0,0.0
1991-03-18,10.75,30.620833333333337,68.60416666666667,0.2001875,5.803125,0.08499999999999999,0.06925
1991-03-19,17.75,33.7,91.20833333333333,0.19571875,7.278124999999999,0.18675,0.26375000000000004
1991-03-20,11.75,30.39270833333333,62.4375,0.19125,11.752083333333333,0.0,0.18050000000000002
1991-03-21,6.25,25.829166666666666,40.166666666666664,0.1836875,5.612500000000001,0.0,0.069
1991-03-22,7.5,29.74375,62.541666666666664,0.23439583333333333,3.3510416666666667,0.0,0.6757500000000001
1991-03-23,3.5,26.482291666666665,60.79166666666667,0.24370833333333333,9.288541666666667,0.096,1.2269999999999999
1991-03-24,9.0,30.834375,89.03125,0.48564583333333333,6.932291666666667,0.1865,3.0187500000000003
1991-03-25,12.5,31.911458333333332,90.02083333333334,0.591875,3.310416666666667,0.045,0.6375000000000001
1991-03-26,15.0,33.64375,86.17708333333333,0.5612916666666666,2.423958333333333,0.017,0.035
1991-03-27,20.5,37.186458333333334,79.79166666666667,0.46595833333333336,8.38125,0.0,0.0
1991-03-28,24.0,45.63229166666666,83.83333333333333,0.206625,12.405208333333333,0.38225,0.0
1991-03-29,15.75,35.89479166666667,58.4375,0.09034375000000001,9.344791666666667,0.007,0.03475
1991-03-30,4.75,27.839583333333334,47.90625,0.09000000000000001,7.388541666666667,0.0,0.05600000000000001
1991-03-31,7.75,27.771875,40.91666666666667,0.085,4.298958333333333,0.0,0.0
1991-04-01,10.25,31.313541666666666,60.46875,0.07533333333333334,5.603125,0.003,0.042
1991-04-02,14.0,32.86770833333334,81.0,0.09675,3.8135416666666666,0.08075,0.38775000000000004
1991-04-03,10.75,31.760416666666668,68.3125,0.10281250000000001,5.0479166666666675,0.008,0.0695
1991-04-04,15.0,39.344791666666666,52.083333333333336,0.08698958333333334,4.803125,0.0,0.0
1991-04-05,21.75,45.438541666666666,66.13541666666667,0.04503125,7.112500000000001,0.027749999999999997,0.0
1991-04-06,24.0,50.37083333333334,81.45833333333333,0.0024062500000000004,6.390625,0.056,0.0
1991-04-07,24.0,56.121875,79.09375,0.0,6.533333333333333,0.12325,0.0
1991-04-08,24.0,59.278125,73.78125,0.0,6.528125,0.19775,0.0
1991-04-09,24.0,54.80729166666667,96.61458333333333,0.0,4.834375,0.806,0.0
1991-04-10,24.0,47.959375,90.51041666666667,0.0,6.588541666666667,0.4345,0.0
1991-04-11,16.75,33.98854166666667,57.979166666666664,0.01134375,14.05625,0.007,0.40225
1991-04-12,7.5,28.977083333333333,50.802083333333336,0.02646875,10.885416666666666,0.0,0.007
1991-04-13,12.5,34.00729166666667,52.28125,0.02475,3.048958333333333,0.002,0.0
1991-04-14,15.0,37.7,58.82291666666667,0.022,2.5041666666666664,0.0,0.007
1991-04-15,19.5,37.040625,73.875,0.0165,6.679166666666667,0.188,0.0
1991-04-16,21.0,43.696875,81.36458333333333,0.00790625,8.521875,0.19875,0.0
1991-04-17,21.5,42.373958333333334,75.69791666666667,0.0,2.6802083333333333,0.0995,0.0
1991-04-18,21.5,40.33229166666667,79.84375,0.0,4.954166666666667,0.024999999999999998,0.035
1991-04-19,19.25,41.39895833333333,66.20833333333333,0.0,3.4010416666666665,0.0,0.0
1991-04-20,21.5,41.1625,53.91666666666667,0.0,5.158333333333333,0.002,0.0
1991-04-21,21.5,38.90625,80.27083333333334,0.0,8.471875,0.7975,0.0
1991-04-22,22.75,40.56875,91.60416666666667,0.0,10.110416666666666,0.30600000000000005,0.0
1991-04-23,21.0,40.7,76.89583333333333,0.0,8.391666666666666,0.026,0.0
1991-04-24,21.5,46.203125,58.510416666666664,0.0,4.273958333333334,0.009000000000000001,0.0
1991-04-25,22.5,45.47916666666667,66.88541666666667,0.0,6.352083333333334,0.001,0.0
1991-04-26,22.0,48.45,56.48958333333333,0.0,5.003125,0.0,0.0
1991-04-27,24.0,51.559375,62.13541666666667,0.0,5.490625,0.005,0.0
1991-04-28,22.0,45.98645833333333,57.02083333333333,0.0,3.5145833333333334,0.0,0.0
1991-04-29,22.25,49.740624999999994,69.01041666666667,0.0,4.913541666666667,0.0,0.0
1991-04-30,24.0,50.41458333333333,88.16666666666667,0.0,6.197916666666667,0.214,0.0
1991-05-01,24.0,53.670833333333334,80.47916666666667,0.0,7.229166666666667,0.04725,0.0
1991-05-02,24.0,48.73020833333334,82.78125,0.0,6.862500000000001,0.50275,0.0
1991-05-03,22.25,41.446875000000006,79.60416666666667,0.0,9.516666666666666,0.11975,0.0
1991-05-04,22.5,43.03958333333333,68.4375,0.0,10.347916666666666,0.0,0.0
1991-05-05,22.5,45.829166666666666,67.59375,0.0,4.025,0.0,0.0
1991-05-06,23.5,45.753125,84.30208333333333,0.0,7.545833333333333,0.639,0.0
1991-05-07,24.0,47.89479166666666,77.82291666666667,0.0,8.30625,0.08025,0.0
1991-05-08,24.0,43.89479166666666,68.08333333333334,0.0,9.117708333333335,0.027,0.0
1991-05-09,22.25,45.415625,65.40625,0.0,4.060416666666667,0.0,0.0
1991-05-10,24.0,50.1625,66.84375,0.0,4.075,0.008,0.0
1991-05-11,24.0,54.153125,61.0,0.0,5.032291666666667,0.0,0.0
1991-05-12,24.0,59.41354166666667,62.69791666666667,0.0,9.609375,0.0,0.0
1991-05-13,24.0,58.20833333333333,55.53125,0.0,5.405208333333333,0.0,0.0
1991-05-14,24.0,56.297916666666666,55.86458333333333,0.0,4.738541666666666,0.012,0.0
1991-05-15,24.0,53.983333333333334,54.947916666666664,0.0,3.9322916666666665,0.0,0.0
1991-05-16,24.0,62.3125,57.84375,0.0,6.602083333333333,0.0,0.0
1991-05-17,24.0,61.35208333333333,74.03125,0.0,7.620833333333334,0.50375,0.0
1991-05-18,23.75,46.34583333333333,69.51041666666666,0.0,7.926041666666666,0.003,0.0
1991-05-19,22.0,46.1,53.67708333333333,0.0,3.378125,0.0,0.0
1991-05-20,23.25,53.15,53.92708333333333,0.0,3.5375,0.0,0.0
1991-05-21,24.0,58.33229166666666,61.34375,0.0,6.989583333333334,0.0,0.0
1991-05-22,24.0,62.440625000000004,58.375,0.0,5.457291666666666,0.0,0.0
1991-05-23,24.0,59.37604166666667,50.90625,0.0,4.660416666666666,0.0,0.0
1991-05-24,24.0,67.82083333333334,56.947916666666664,0.0,7.940625000000001,0.0,0.0
1991-05-25,24.0,66.203125,79.33333333333333,0.0,6.535416666666667,0.1645,0.0
1991-05-26,24.0,60.83958333333333,59.35416666666667,0.0,4.157291666666667,0.002,0.0
1991-05-27,24.0,63.131249999999994,85.04166666666666,0.0,8.221875,0.467,0.0
1991-05-28,24.0,65.265625,84.33333333333333,0.0,7.407291666666667,0.034,0.0
1991-05-29,24.0,63.743750000000006,74.88541666666667,0.0,4.239583333333333,0.011000000000000001,0.0
1991-05-30,24.0,61.69166666666666,78.6875,0.0,3.5791666666666666,0.1145,0.0
1991-05-31,24.0,65.27187500000001,94.05208333333334,0.0,2.9468750000000004,0.79875,0.0
1991-06-01,24.0,60.123958333333334,83.08333333333333,0.0,6.501041666666667,0.14825,0.0
1991-06-02,24.0,58.515625,63.947916666666664,0.0,5.696875,0.0,0.0
1991-06-03,24.0,57.94270833333333,66.375,0.0,4.801041666666666,0.058499999999999996,0.0
1991-06-04,24.0,52.947916666666664,85.72916666666666,0.0,6.040625,0.40725,0.0
1991-06-05,24.0,49.84270833333333,78.02083333333334,0.0,6.038541666666667,0.11350000000000002,0.0
1991-06-06,24.0,52.721875,68.40625,0.0,5.325,0.003,0.0
1991-06-07,24.0,59.44166666666667,64.58333333333333,0.0,4.727083333333334,0.0,0.0
1991-06-08,24.0,62.578125,63.166666666666664,0.0,6.458333333333333,0.01275,0.0
1991-06-09,24.0,58.487500000000004,52.75,0.0,4.995833333333334,0.0,0.0
1991-06-10,24.0,64.73645833333333,59.03125,0.0,6.934375,0.0,0.0
1991-06-11,24.0,66.53854166666667,69.05208333333334,0.0,7.939583333333333,0.14400000000000002,0.0
1991-06-12,24.0,62.123958333333334,84.97916666666666,0.0,5.8895833333333325,0.34375,0.0
1991-06-13,24.0,51.71145833333333,71.42708333333333,0.0,12.571875,0.10550000000000001,0.0
1991-06-14,24.0,54.30208333333333,56.583333333333336,0.0,7.120833333333334,0.0,0.0
1991-06-15,24.0,61.530208333333334,71.88541666666667,0.0,4.230208333333334,0.17400000000000002,0.0
1991-06-16,24.0,62.90208333333333,98.53125,0.0,3.8531250000000004,1.3265,0.0
1991-06-17,24.0,60.599999999999994,93.15625,0.0,3.9312500000000004,0.16525,0.0
1991-06-18,24.0,63.592708333333334,80.02083333333334,0.0,2.790625,0.0,0.0
1991-06-19,24.0,65.24270833333334,70.45833333333333,0.0,3.975,0.0,0.0
1991-06-20,24.0,68.72604166666667,73.59375,0.0,5.710416666666666,0.0,0.0
1991-06-21,24.0,63.75625,65.85416666666667,0.0,6.772916666666667,0.0,0.0
1991-06-22,24.0,56.12708333333333,65.10416666666666,0.0,5.663541666666667,0.004,0.0
1991-06-23,24.0,56.13125,65.35416666666667,0.0,4.592708333333333,0.0,0.0
1991-06-24,24.0,59.45520833333333,61.84375,0.0,4.078125,0.0,0.0
1991-06-25,24.0,62.33333333333333,59.30208333333333,0.0,2.725,0.0,0.0
1991-06-26,24.0,66.56875,62.01041666666667,0.0,5.785416666666666,0.0,0.0
1991-06-27,24.0,70.63854166666667,59.489583333333336,0.0,6.013541666666667,0.0,0.0
1991-06-28,24.0,75.99270833333334,55.54166666666667,0.0,8.1125,0.0,0.0
1991-06-29,24.0,68.703125,63.854166666666664,0.0,8.70625,0.03975,0.0
1991-06-30,24.0,59.87083333333334,64.44791666666666,0.0,4.747916666666667,0.047749999999999994,0.0
1991-07-01,24.0,55.811458333333334,55.21875,0.0,7.719791666666667,0.0,0.0
1991-07-02,24.0,59.02708333333333,53.947916666666664,0.0,4.133333333333334,0.0,0.0
1991-07-03,24.0,62.34375,62.552083333333336,0.0,3.722916666666667,0.0,0.0
1991-07-04,24.0,64.84375,53.76041666666667,0.0,5.420833333333333,0.0,0.0
1991-07-05,24.0,62.15833333333334,63.291666666666664,0.0,7.357291666666667,0.1135,0.0
1991-07-06,24.0,61.60104166666667,82.95833333333333,0.0,5.998958333333333,0.14975,0.0
1991-07-07,24.0,67.35416666666667,83.70833333333334,0.0,5.910416666666666,0.08775,0.0
1991-07-08,24.0,65.73020833333334,90.21875,0.0,6.882291666666667,0.708,0.0
1991-07-09,24.0,58.704166666666666,66.20833333333333,0.0,9.858333333333334,0.002,0.0
1991-07-10,24.0,58.709375,65.15625,0.0,6.511458333333334,0.020999999999999998,0.0
1991-07-11,24.0,58.954166666666666,68.98958333333334,0.0,5.757291666666667,0.003,0.0
1991-07-12,24.0,61.365625,67.0,0.0,3.4427083333333335,0.0,0.0
1991-07-13,24.0,61.17604166666666,86.25,0.0,4.072916666666667,0.44825,0.0
1991-07-14,24.0,61.31875,87.94791666666666,0.0,5.540625,0.2855,0.0
1991-07-15,24.0,63.04270833333333,66.03125,0.0,5.388541666666667,0.0,0.0
1991-07-16,24.0,65.82395833333334,62.34375,0.0,5.357291666666667,0.0,0.0
1991-07-17,24.0,69.08541666666666,61.76041666666667,0.0,6.365625,0.0,0.0
1991-07-18,24.0,70.91666666666667,74.17708333333334,0.0,4.640625,0.078,0.0
1991-07-19,24.0,73.88541666666666,73.89583333333333,0.0,4.423958333333333,0.0,0.0
1991-07-20,24.0,75.978125,68.75,0.0,5.363541666666666,0.02075,0.0
1991-07-21,24.0,72.103125,76.92708333333333,0.0,5.329166666666667,0.18675,0.0
